,token,lemma,POS,frequency(M),frequency(F),Mean frequency(M),Mean frequency(F),Chi2,p-value(Chi2),LL,p-value(LL),Welch's t,p-value(Welch's t)
4633,shapes,shape,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
4634,Everything,Everything,NOUN,1,9,0.0006680026720106881,0.0027906976744186047,1.2373919881035038,0.26597427393609185,1.4147300222172436,0.23427276694030041,-1.476495020575104,0.13987776143951908
4635,will,will,NOUN,9,13,0.006012024048096192,0.004031007751937985,0.5484172139466141,0.4589651417622991,0.5285228850182966,0.46722853209113246,0.8552174069580684,0.3924742093782807
4636,overcome,overcome,VERB,12,35,0.008016032064128256,0.010852713178294573,0.48643184247369586,0.4855233099850862,0.5012300248826564,0.4789601579758185,-0.8945737596991438,0.37106059772013034
4637,overcome,overcome,VERB,1,6,0.0006680026720106881,0.0018604651162790699,0.31803335583930953,0.5727919299031987,0.3410618148832383,0.5592169625665919,-0.9909386590364878,0.32176632947583306
4638,overcoming,overcome,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4639,confirm,confirm,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4640,confirmed,confirm,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4641,exist,exist,ADJ,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.9636968313270567,0.3352473126537552
4642,Though,Though,ADP,8,13,0.005344021376085505,0.004031007751937985,0.1890464586449908,0.6637114293410095,0.18466509729446612,0.6673944074263977,0.6308549672642759,0.5281659033690618
4643,constructed,construct,VERB,3,7,0.002004008016032064,0.0021705426356589145,0.06317174619729272,0.801551327924026,0.06192653836924367,0.8034764774432586,-0.10570164487371181,0.9158235669101831
4644,s,s,PART,4,0,0.0026720106880427524,0.0,5.870929798463022,0.015392919699116535,5.489180904634375,0.019134505455713408,2.3984655862911994,0.016502502406726422
4645,traits,trait,NOUN,10,10,0.006680026720106881,0.0031007751937984496,2.4360928689348347,0.11857123258212413,2.273210807429648,0.1316269510064245,1.392084905271681,0.1639622742715827
4646,figure,figure,VERB,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.4475917798638975,0.14779766560439989
4647,set,set,NOUN,14,8,0.009352037408149633,0.00248062015503876,9.235976144852247,0.0023730586060810017,8.38317208474211,0.003787108880535734,2.968973440031376,0.003002991727167347
4648,surroundings,surrounding,NOUN,8,5,0.005344021376085505,0.0015503875968992248,4.2055628628775334,0.04029160071473938,3.8354959759404252,0.050178143333687523,1.9144337448227002,0.05562515283515301
4649,shaped,shape,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4650,stimulate,stimulate,VERB,10,10,0.006680026720106881,0.0031007751937984496,2.4360928689348347,0.11857123258212413,2.273210807429648,0.1316269510064245,1.3503989667980203,0.17695278492497857
4651,stimulate,stimulate,VERB,6,4,0.004008016032064128,0.00124031007751938,2.608387679531697,0.10629978857897195,2.389981863489352,0.12211504540500165,1.9254602660127547,0.054231813295529056
4652,stimulates,stimulate,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
4653,stimulating,stimulate,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4654,alter,alter,VERB,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
4655,altered,alter,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4656,drastically,drastically,ADV,11,15,0.007348029392117568,0.004651162790697674,0.9945589027333375,0.3186306857232257,0.951453944332112,0.3293494842396067,1.1652469194257369,0.24397794218928337
4657,modified,modify,VERB,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.8344327000650922,0.4040794258967967
4658,global,global,ADJ,194,442,0.1295925183700735,0.13705426356589148,0.15842410422426897,0.6906115691047408,0.15910619140136184,0.6899807610499744,-0.45387743013269205,0.6499379169815227
4659,Global,global,ADJ,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.3526186611909321,0.724390090035951
4660,perception,perception,NOUN,7,9,0.004676018704074816,0.0027906976744186047,0.6449118793954394,0.42193771119518375,0.6163612624150874,0.4324026863656958,1.0372790637222058,0.2996589559146034
4661,inherent,inherent,ADJ,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818348,0.06265723623081311
4662,search,search,VERB,11,11,0.007348029392117568,0.0034108527131782944,2.7554775069286075,0.0969218752126417,2.5695214431555238,0.10894068380210857,1.8489646805431632,0.06452540411432837
4663,searching,search,VERB,3,20,0.002004008016032064,0.006201550387596899,2.7706365956470322,0.09600797196706125,3.159787527461381,0.07547300563266003,-1.8490188534755316,0.06451758001578997
4664,64,64,NUM,90,143,0.06012024048096192,0.04434108527131783,5.456714313757416,0.01949326843698774,5.2640143952466545,0.021770747015280336,1.8137329911090978,0.06978231905366672
4665,2002,2002,NUM,52,27,0.03473613894455578,0.008372093023255815,42.146048459042404,8.47049318029496e-11,38.140853549693716,6.581754090135287e-10,3.746504414006004,0.00018145630414173218
4666,like,like,ADJ,2,5,0.0013360053440213762,0.0015503875968992248,0.06301871412566705,0.8017868292663739,0.061558114686621535,0.8040500117988012,-0.17813414792760024,0.8586252692320538
4667,sleeping,sleep,VERB,3,6,0.002004008016032064,0.0018604651162790699,0.052324982081788485,0.8190659156758116,0.053485658317663165,0.8171053111108806,0.08751467377758203,0.9302661346193961
4668,sleep,sleep,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886045,0.5737578170472638
4669,sleep,sleep,VERB,2,7,0.0013360053440213762,0.0021705426356589145,0.052322622109057686,0.8190699253162949,0.053483223539120384,0.8171094003433692,-0.6117017826813933,0.5407645436127627
4670,wife,wife,NOUN,3,7,0.002004008016032064,0.0021705426356589145,0.06317174619729272,0.801551327924026,0.06192653836924367,0.8034764774432586,-0.11581085410701046,0.9078073746928242
4671,husbands,husband,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
4672,husband,husband,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.28815343518710945,0.7732419430538416
4673,notable,notable,ADJ,2,6,0.0013360053440213762,0.0018604651162790699,1.5190356449594964e-05,0.9968902681306456,1.5195915333549373e-05,0.9968896991851477,-0.4076869451804992,0.6835220130075927
4674,XIX,XIX,PROPN,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.0858766374604996,0.9315681259242956
4675,200,200,NUM,8,19,0.005344021376085505,0.005891472868217054,0.0003525068748519379,0.9850204646410085,0.000352166007266147,0.9850277080080512,-0.22391944408418307,0.8228296768617946
4676,existence,existence,NOUN,4,17,0.0026720106880427524,0.005271317829457364,0.9540909656372291,0.3286801586958559,1.0231744545690864,0.3117672012683048,-1.2490256183459763,0.21171764407406596
4677,unknown,unknown,ADJ,3,8,0.002004008016032064,0.00248062015503876,0.0013005243273114687,0.9712322977696558,0.0012967680160145961,0.9712738547840405,-0.316055650517331,0.7519742431911883
4678,exactly,exactly,ADV,10,37,0.006680026720106881,0.011472868217054264,1.759541389467481,0.1846817288843472,1.872508872599301,0.17118801163142483,-1.4814729408766076,0.13854734237361085
4679,Exactly,exactly,ADV,2,1,0.0013360053440213762,0.000310077519379845,0.4870195220469436,0.4852598483280759,0.4513054004732264,0.5017156915376662,1.3018348908282287,0.1930363633506532
4680,content,content,NOUN,127,90,0.08483633934535738,0.027906976744186046,73.42659821867777,1.0444904919236485e-17,66.90875609540176,2.843690221019055e-16,4.623271096614414,3.878199640415216e-06
4681,contents,content,NOUN,2,8,0.0013360053440213762,0.00248062015503876,0.18534762012785203,0.6668172948847817,0.19318648119492887,0.6602776644273796,-0.34876709681254986,0.7272797232034407
4682,out,out,ADJ,5,8,0.0033400133600534404,0.00248062015503876,0.06587596887043487,0.7974388263502509,0.06470341175730165,0.7992107657511912,0.524342790922708,0.6000647616088756
4683,daily,daily,ADJ,17,44,0.011356045424181697,0.013643410852713178,0.19547349051893365,0.6583995933775787,0.198625804458072,0.6558323509329637,-0.5475782109805305,0.5840074451021617
4684,XX,xx,NOUN,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
4685,LA,LA,PROPN,7,8,0.004676018704074816,0.00248062015503876,1.0074875342333887,0.31550550131944216,0.9530217525065394,0.3289513270883806,0.8669317240041825,0.3860234887376003
4686,longer,longer,ADV,27,45,0.018036072144288578,0.013953488372093023,1.0094625352886026,0.31503163334855616,0.9809317856387612,0.32196887152761344,0.8841838748925099,0.37664199677422816
4687,transfers,transfer,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
4688,transfer,transfer,NOUN,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.5948123722410346,0.11082115104042374
4689,ground,ground,NOUN,13,17,0.008684034736138945,0.005271317829457364,1.4948834860413636,0.22146030260596555,1.4228607785411365,0.23293310633898703,1.3294976583044003,0.18374808856152638
4690,grounds,ground,NOUN,10,5,0.006680026720106881,0.0015503875968992248,7.1499188528705,0.007496737867235887,6.478049925830094,0.010921474149474435,2.1716464044780275,0.02993198435175382
4691,forecast,forecast,VERB,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.3153373761556833,0.7525194499526433
4692,forecasted,forecast,VERB,3,19,0.002004008016032064,0.005891472868217054,2.4273022203528165,0.11923794816895118,2.746768081401185,0.09745122969215869,-1.5622302720529464,0.11830079194093629
4693,argues,argue,NOUN,4,8,0.0026720106880427524,0.00248062015503876,0.02572555354358313,0.8725723896291036,0.02606122978756964,0.8717508739723298,0.12152533130257216,0.9032801250426177
4694,argue,argue,NOUN,5,8,0.0033400133600534404,0.00248062015503876,0.06587596887043487,0.7974388263502509,0.06470341175730165,0.7992107657511912,0.45837247219381605,0.6467059681522092
4695,numerous,numerous,ADJ,7,22,0.004676018704074816,0.006821705426356589,0.4007451967032294,0.5267046570474929,0.4150796593430859,0.5194024657685758,-0.8490896770589617,0.3958744553966491
4696,insight,insight,NOUN,2,1,0.0013360053440213762,0.000310077519379845,0.4870195220469436,0.4852598483280759,0.4513054004732264,0.5017156915376662,1.3018348908282287,0.1930363633506532
4697,minute,minute,NOUN,6,12,0.004008016032064128,0.0037209302325581397,0.004813864899254121,0.9446855392411438,0.0048353687704072446,0.9445623286846007,0.12891763397423317,0.8974283159441269
4698,minutes,minute,NOUN,238,203,0.15898463593854376,0.06294573643410853,104.12491882468817,1.8995410565246708e-24,95.63454773427011,1.3817398900790115e-22,4.067465080769164,4.8302473961972716e-05
4699,reliable,reliable,ADJ,4,13,0.0026720106880427524,0.004031007751937985,0.18540577947925882,0.6667681760551823,0.1912131504806036,0.6619088351945488,-0.6233541305797871,0.5330819530990261
4700,senseless,senseless,ADJ,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780387,0.23791407715773139
4701,illnesses,illness,NOUN,11,43,0.007348029392117568,0.013333333333333334,2.5194166539824328,0.11245217700543976,2.7049122797047023,0.10003958446188566,-1.495035486781138,0.13497203235416835
4702,illness,illness,NOUN,11,24,0.007348029392117568,0.0074418604651162795,0.02809521070452774,0.8668851783467794,0.028315355886595284,0.8663695578640774,-0.03152900827790953,0.9748489914484069
4703,importantly,importantly,ADV,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
4704,hope,hope,VERB,7,20,0.004676018704074816,0.006201550387596899,0.15696568461682212,0.6919656419388214,0.1604473457411395,0.6887449900762623,-0.6468261326691113,0.517775929471501
4705,hope,hope,VERB,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
4706,competitors,competitor,NOUN,4,10,0.0026720106880427524,0.0031007751937984496,0.004472748568578014,0.9466783410999177,0.004451662139648815,0.9468039931776164,-0.2521077893408607,0.800968726072101
4707,territory,territory,NOUN,15,25,0.01002004008016032,0.007751937984496124,0.45309587208902247,0.5008684288272559,0.4414493732610443,0.5064237329513139,0.6802015569219543,0.4964102075717275
4708,territories,territory,NOUN,0,10,0.0,0.0031007751937984496,3.21930883807527,0.07277435177511565,4.327621665370748,0.037498606991160276,-1.8225166745880736,0.06843986620761143
4709,handle,handle,VERB,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.9636968313270565,0.33524731265375574
4710,1989,1989,NUM,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4711,measured,measure,VERB,8,16,0.005344021376085505,0.00496124031007752,4.568781661534432e-05,0.9946069188339794,4.57047140194726e-05,0.9946059216396913,0.17208239499128675,0.8633801305100683
4712,overcrowded,overcrowded,ADJ,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.1496080376379012,0.250363592565558
4713,playing,playing,NOUN,6,1,0.004008016032064128,0.000310077519379845,7.268205242277049,0.007018590207117996,6.624872239153276,0.010056435624614134,3.075752365889984,0.002111739918939697
4714,enhance,enhance,VERB,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.841989193297385,0.06553942509961287
4715,adapt,adapt,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
4716,registered,register,VERB,4,5,0.0026720106880427524,0.0015503875968992248,0.24009661199044613,0.6241363452122007,0.23113339244172293,0.6306847056320926,0.7435303309845422,0.45719767340378625
4717,emerges,emerge,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4718,researched,research,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4719,researches,research,VERB,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.9636968313270565,0.33524731265375574
4720,research,research,VERB,3,10,0.002004008016032064,0.0031007751937984496,0.11652687830757912,0.7328323317586338,0.11980081602414483,0.729250621069933,-0.6691843619991015,0.5034106098441969
4721,researching,research,VERB,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
4722,relatives,relative,NOUN,11,51,0.007348029392117568,0.01581395348837209,4.69726810785557,0.03021060095517212,5.17183323954608,0.022955978003006444,-2.2053863176358512,0.027475031566696503
4723,kinder,kind,ADJ,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.5243193912604553,0.12749594112424645
4724,kind,kind,ADJ,7,24,0.004676018704074816,0.0074418604651162795,0.7307175989660377,0.39265068559858196,0.766259338307183,0.3813767493403708,-0.928852464951455,0.35301304837599423
4725,moderate,moderate,ADJ,8,9,0.005344021376085505,0.0027906976744186047,1.295695573011998,0.2550009761715506,1.2222645920635795,0.26891668236185623,1.3631191757226622,0.1729099740362254
4726,fourth,fourth,ADJ,12,16,0.008016032064128256,0.00496124031007752,1.2393998117449438,0.26558675609035565,1.1824271065863137,0.2768624382675543,1.272190817183318,0.20336800059526525
4727,down,down,ADP,7,11,0.004676018704074816,0.0034108527131782944,0.19258412358139962,0.6607745204305752,0.18775886866095193,0.6647884740675357,0.6563631308331953,0.5116225030381817
4728,rout,rout,NOUN,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.6856863753986172,0.49294457596907815
4729,routs,rout,NOUN,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.37916474018900836,0.7045825891160804
4730,investigation,investigation,NOUN,1,9,0.0006680026720106881,0.0027906976744186047,1.2373919881035038,0.26597427393609185,1.4147300222172436,0.23427276694030041,-1.1667064332031316,0.2433878862058014
4731,investigations,investigation,NOUN,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780387,0.23791407715773139
4732,foundation,foundation,NOUN,2,7,0.0013360053440213762,0.0021705426356589145,0.052322622109057686,0.8190699253162949,0.053483223539120384,0.8171094003433692,-0.553205058512715,0.5801492040196735
4733,cope,cope,VERB,11,39,0.007348029392117568,0.012093023255813953,1.606789193455188,0.20494373047912132,1.7007853059165061,0.19218530824645336,-1.3752564496698696,0.16911722091053538
4734,perform,perform,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4735,perform,perform,VERB,9,3,0.006012024048096192,0.0009302325581395349,8.713382901071984,0.0031588249100816,7.880781905014015,0.00499628736780507,2.9896539447792265,0.0028073439848264547
4736,performed,perform,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.28815343518710945,0.7732419430538416
4737,injured,injure,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4738,heat,heat,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
4739,heating,heat,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4740,line,line,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225384,0.4315189241816747
4741,emphasise,emphasise,VERB,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
4742,»,»,NOUN,4,30,0.0026720106880427524,0.009302325581395349,5.16647931285248,0.023026838603153337,6.034815208475701,0.014026419080690916,-1.4166396353807824,0.15665430808787198
4743,controversary,controversary,ADJ,4,0,0.0026720106880427524,0.0,5.870929798463022,0.015392919699116535,5.489180904634375,0.019134505455713408,2.3984655862911994,0.016502502406726422
4744,silly,silly,ADJ,5,7,0.0033400133600534404,0.0021705426356589145,0.21349674175969588,0.6440403904831613,0.20679698570562,0.6492895614627459,0.7426093382484988,0.45775518822292016
4745,`,`,PART,3,25,0.002004008016032064,0.007751937984496124,4.607901467676894,0.03182495603857866,5.434068045938014,0.019747625557271446,-1.7214853570564155,0.08522831129092949
4746,talk,talk,NOUN,4,7,0.0026720106880427524,0.0021705426356589145,0.0013000981352534703,0.97123700981438,0.001296343452636864,0.9712785556239196,0.3325387207482114,0.7394972741192614
4747,talks,talk,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.5243193912604553,0.12749594112424645
4748,tube,tube,NOUN,6,6,0.004008016032064128,0.0018604651162790699,1.176151393739337,0.2781408902394783,1.1031642061312188,0.2935727405700818,1.006615742043027,0.314171066842927
4749,humble,humble,ADJ,7,1,0.004676018704074816,0.000310077519379845,9.274823719334933,0.0023232504617976234,8.499940297133165,0.0035515813413925694,3.397937530550547,0.0006845772862373541
4750,brave,brave,ADJ,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
4751,bottom,bottom,NOUN,8,15,0.005344021376085505,0.004651162790697674,0.01792486170202916,0.8934944907973301,0.017794211825237993,0.8938810415837652,0.305096977328156,0.7603057458060659
4752,ended,end,VERB,4,6,0.0026720106880427524,0.0018604651162790699,0.06316883592850463,0.801555803711681,0.06192371826090093,0.8034808606860864,0.5643800892870025,0.5725223036912088
4753,ends,end,VERB,1,6,0.0006680026720106881,0.0018604651162790699,0.31803335583930953,0.5727919299031987,0.3410618148832383,0.5592169625665919,-0.8737614057975922,0.38229265446655014
4754,ending,end,VERB,4,10,0.0026720106880427524,0.0031007751937984496,0.004472748568578014,0.9466783410999177,0.004451662139648815,0.9468039931776164,-0.2357812272927341,0.8136126655936713
4755,ended,end,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
4756,end,end,VERB,3,15,0.002004008016032064,0.004651162790697674,1.1790260218502067,0.277554367356423,1.2870855457101626,0.2565857429259557,-1.3027840475671135,0.1927120541558168
4757,story,story,NOUN,8,16,0.005344021376085505,0.00496124031007752,4.568781661534432e-05,0.9946069188339794,4.57047140194726e-05,0.9946059216396913,0.16529890196471422,0.8687158020118357
4758,stories,story,NOUN,11,7,0.007348029392117568,0.0021705426356589145,6.10950457802605,0.01344568128162659,5.566531996109427,0.018306984739676634,2.549369725437859,0.010823139647827147
4759,apportunities,apportunitie,NOUN,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.07435951041157182,0.9407274766449243
4760,prize,prize,NOUN,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.9636968313270565,0.33524731265375574
4761,capital,capital,NOUN,6,12,0.004008016032064128,0.0037209302325581397,0.004813864899254121,0.9446855392411438,0.0048353687704072446,0.9445623286846007,0.14126275030331897,0.8876684038247586
4762,kilo,kilo,NOUN,4,1,0.0026720106880427524,0.000310077519379845,3.4791106621807764,0.062148131468409466,3.14595343360364,0.07611550435569482,1.258831032156142,0.20815362486761235
4763,mill,mill,NOUN,9,3,0.006012024048096192,0.0009302325581395349,8.713382901071984,0.0031588249100816,7.880781905014015,0.00499628736780507,1.9752045225404185,0.048303116535391356
4764,4th,4th,ADJ,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
4765,minuses,minus,NOUN,3,13,0.002004008016032064,0.004031007751937985,0.662754193858126,0.4155892899281024,0.7080500189780774,0.4000919193502823,-1.115248664466042,0.2648006555937454
4766,minus,minus,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
4767,cool,cool,ADJ,11,7,0.007348029392117568,0.0021705426356589145,6.10950457802605,0.01344568128162659,5.566531996109427,0.018306984739676634,2.079880019703162,0.03759037533645568
4768,lazy,lazy,ADJ,12,19,0.008016032064128256,0.005891472868217054,0.4819666719803277,0.4875328429584721,0.46770859611574656,0.4940432144384901,0.7694433932329128,0.4416686393474708
4769,lazier,lazy,ADJ,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
4770,Great,Great,PROPN,8,10,0.005344021376085505,0.0031007751937984496,0.8969405396218781,0.3436033916797908,0.8537253225527306,0.35550059387358657,1.0523946276648886,0.29267240528990696
4771,Britain,Britain,PROPN,8,19,0.005344021376085505,0.005891472868217054,0.0003525068748519379,0.9850204646410085,0.000352166007266147,0.9850277080080512,-0.1837290237849674,0.8542339308888909
4772,minimal,minimal,ADJ,13,27,0.008684034736138945,0.008372093023255815,7.614535979543258e-05,0.9930376432694608,7.617360688836478e-05,0.9930363520344471,0.09926025051271543,0.9209358532235511
4773,volume,volume,NOUN,10,22,0.006680026720106881,0.006821705426356589,0.03341181018884898,0.8549635978113626,0.03313117834116619,0.8555672503656013,-0.04502472699159635,0.9640895043054298
4774,close,close,ADV,5,5,0.0033400133600534404,0.0015503875968992248,0.8708486631861113,0.35072046992256767,0.819034869030487,0.3654624986106769,1.24473702956713,0.21329022888571747
4775,waste,waste,NOUN,22,59,0.014696058784235137,0.018294573643410854,0.4708774195561191,0.4925837912514046,0.4813211179711008,0.4878245131251101,-0.7483076945356729,0.4543118681805297
4776,wastes,waste,NOUN,8,11,0.005344021376085505,0.0034108527131782944,0.5881486247147637,0.4431359283386568,0.5647821511104678,0.45233983268014766,0.7186510843772439,0.47239150257611184
4777,view,view,VERB,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.33704445709874953,0.7360983724271142
4778,perspectives,perspective,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.5243193912604553,0.12749594112424645
4779,perspective,perspective,NOUN,13,23,0.008684034736138945,0.007131782945736434,0.19441999055271966,0.6592630785984626,0.19085571311450122,0.6622053672485813,0.5042875132357917,0.6140828896095565
4780,extend,extend,NOUN,1,2,0.0006680026720106881,0.00062015503875969,0.2992472856846057,0.5843546902274551,0.33586040454318455,0.5622284770090515,0.06070462394226453,0.9515970191751798
4781,collected,collect,VERB,2,6,0.0013360053440213762,0.0018604651162790699,1.5190356449594964e-05,0.9968902681306456,1.5195915333549373e-05,0.9968896991851477,-0.4076869451804992,0.6835220130075927
4782,collect,collect,VERB,5,5,0.0033400133600534404,0.0015503875968992248,0.8708486631861113,0.35072046992256767,0.819034869030487,0.3654624986106769,1.1360522154112955,0.25599238998174934
4783,collected,collect,VERB,1,2,0.0006680026720106881,0.00062015503875969,0.2992472856846057,0.5843546902274551,0.33586040454318455,0.5622284770090515,0.06070462394226453,0.9515970191751798
4784,owners,owner,NOUN,13,37,0.008684034736138945,0.011472868217054264,0.43260229765617464,0.5107147953596838,0.4445216248550601,0.5049480947204518,-0.6872661190920165,0.49194881170742866
4785,owner,owner,NOUN,2,12,0.0013360053440213762,0.0037209302325581397,1.1786893823207854,0.2776229728335782,1.3066949854591212,0.2529939191688623,-1.1181877531801705,0.2635437210770852
